company_name,address,email,phone,website,license_id,license_type
AURA WORLD PTE. LTD.,20 ANSON ROAD #11-01 TWENTY ANSON SINGAPORE 079912,hello@auraworld.com.sg,+6560119728,https://www.auraworld.com.sg,TA03590,General
AURORA TRAVEL PTE. LTD.,60 POTONG PASIR AVENUE 1 #08-02 THE TRE VER SINGAPORE 358391,info@auroratravelservices.com,+6586987902,,TA03830,General
AUSPICIOUS TRAVEL PTE. LTD.,1 PARK ROAD #01-82 PEOPLE'S PARK COMPLEX SINGAPORE 059108,auspicioustravel@gmail.com,+6564381588,,TA02240,General
AUTOMOBILE ASSOCIATION OF SINGAPORE,2 KUNG CHONG ROAD #06-01 AA CENTRE SINGAPORE 159140,aasmail@aas.com.sg,+6563338811,,TA01532,General
AVA'S TRAVEL & TOURS PTE. LTD.,102C PUNGGOL FIELD #13-418 SINGAPORE 823102,travel@avatravelntours.com,+6584685147,,TA01433,General
AVANTOUR TRAVEL PTE. LTD.,7 TEMASEK BOULEVARD #12-07 SUNTEC TOWER ONE SINGAPORE 038987,contact@avantourtravels.com,+6581323132,,TA03752,General
AVESON TRAVEL PTE. LTD.,1 TANGLIN ROAD #04-13 ORCHARD RENDEZVOUS HOTEL SINGAPORE 247905,rsv@aveson.com.sg,+6567377677,https://www.aveson.com.sg,TA01436,General
AVIAREPS PTE. LTD.,8 TEMASEK BOULEVARD 42 SUNTEC TOWER THREE SINGAPORE 038988,gm-sg@aviareps.com,+6568292202,https://www.aviareps.com,TA03607,General
AVIATION SERVICES (GSA) PTE LTD,400 ORCHARD ROAD #24-08 ORCHARD TOWERS SINGAPORE 238875,gsa@aviationservices.com.sg,+6562275688,https://www.aviationservices.com.sg,TA00886,General
ASIA PLUS TRAVELING PTE. LTD.,101 UPPER CROSS STREET #B1-04 PEOPLE'S PARK CENTRE SINGAPORE 058357,asiaplus@singnet.com.sg,+6565363980,,TA02769,General
ASIA SUMMERS DAY PTE. LTD.,140 PAYA LEBAR ROAD #05-25 AZ @ PAYA LEBAR SINGAPORE 409015,asdtravels.sg@gmail.com,+6590588912,,TA03699,General
ASIA TO AFRICA SAFARIS HOLDINGS PTE. LTD.,1 GEORGE STREET #10-00 ONE GEORGE STREET SINGAPORE 049145,enquiry@a2asafaris.com,+6564427600,,TA02315,General
ASIA TRANS TRAVEL PTE. LTD.,708 Choa Chu Kang Street 53 #02-10   SINGAPORE 680708,book@asiatranstravel.com,+6591919955,,TA01647,General
ASIA TRAVEL GROUP PTE. LTD.,25 Hillview Ave #07-02   SINGAPORE 669558,finance@asiatravelgroup.com.sg,+6564380038,https://www.asiatravelgroup.com.sg,TA01646,General
ASIAN CLASSIC TRAVELS PTE. LTD.,101 KITCHENER ROAD #03-32 JALAN BESAR PLAZA SINGAPORE 208511,bala@asianclassictravels.com,+6598972321,https://www.asianclassictravels.com,TA02708,General
ASIAN ESCAPES TOURISM PTE. LTD.,22 SIN MING LANE #03-85 MIDVIEW CITY SINGAPORE 573969,aesin@asianescapes.sg,+6565137312,,TA02198,General
ASIAN FAMOUS TOURS & TRAVEL PTE. LTD.,152 BEACH ROAD #02-08 (Unit 3024) The Gateway East SINGAPORE 189721,operation1@asianfamoustours.com,+6581799897,https://www.asianfamoustours.com,TA03688,General
ASIAN TRAILS SINGAPORE PTE. LTD,105 Cecil Street #22-00 THE OCTAGON SINGAPORE 069534,res@asiantrails.sg,+6581185883,https://www.asiantrails.travel,TA03390,General
ASLER TRAVEL SERVICES PTE LTD,190  CLEMENCEAU AVENUE #03-14 SINGAPORE SHOPPING CENTRE SINGAPORE 239924,amelia.heng@aslertravel.com,+6562990822,,TA01181,General
ASPIRE HUB COACHING INTERNATIONAL PTE. LTD.,122 BUKIT MERAH LANE 1 #01-56   SINGAPORE 150122,info@aspirehubcoach.com,+6563777315,https://www.aspirehubcoach.com,TA01802,General
ASSISTANCE TRAVEL PTE. LTD.,8 CHANGI BUSINESS PARK AVENUE 1 #09-51 ESR BIZPARK @ CHANGI SINGAPORE 486018,atc.sin@internationalsos.com,+6563365652,,TA00657,General
ATA EVENT & VACATION HUB PTE. LTD.,12 WOODLANDS SQUARE #08-85 WOODS SQUARE SINGAPORE 737715,sales@ataeventvacation.com,+6592336029,https://www.atatravel.com.sg,TA03052,General
ATELIER DENEB PTE. LTD.,1 Kallang Junction Vanguard Campus Level 6 SINGAPORE 339263,info@bydeneb.com,+6581835114,,TA03346,General
ATG TOURS PTE. LTD.,133 NEW BRIDGE ROAD #19-03-05 CHINATOWN POINT SINGAPORE 059413,account@atgtours.sg,+6564382811,,TA03693,General
NAVIGATOUR PTE. LTD.,1 SCOTTS ROAD #24-10 SHAW CENTRE SINGAPORE 228208,sheralyn@navigatour.com.sg,+6563259288,,TA01246,General
NAZ TRAVEL PTE. LTD.,116 CHANGI ROAD #02-11 WIS@CHANGI SINGAPORE 419718,sgnaztravel@gmail.com,+6581758070,,TA03555,General
NELLAI TOURS PTE. LTD.,11 NORTH BUONA VISTA DRIVE #08-00 THE METROPOLIS TOWER 2 SINGAPORE 138589,sgnellaitours@gmail.com,+6562406836,,TA03870,General
NEW CENTURY TOURS CORPORATION (PRIVATE) LIMITED,6 NEW INDUSTRIAL ROAD #06-04 NEW CENTURY SINGAPORE 536199,enquiry@newcenturytours.com.sg,+6562142822,https://www.newcenturytours.com.sg,TA00215,General
NEW EFFECT PTE. LTD.,114 LAVENDER STREET  #03-58 CT HUB 2 SINGAPORE 338729,booking@neweffectsg.com,+6562913991,,TA02763,General
NEW HORIZONS CULTURE & MEDIA PTE. LTD.,2 VENTURE DRIVE #14-10 VISION EXCHANGE SINGAPORE 608526,sgmasterstravel@gmail.com,+6594218317,,TA03624,General
NEW MARINA AIR TRAVELS PTE. LTD.,44 UPPER DICKSON ROAD SINGAPORE 207500,marinatravelssg@gmail.com,+6592472553,,TA03653,General
NEW OMATEN PRODUCTIONS TECHNOLOGY PTE. LTD.,67 UBI ROAD 1 #09-09 OXLEY BIZHUB SINGAPORE 408730,enquiry@newomaten.com,+6583081256,,TA03748,General
NEW SHAN TRAVEL SERVICE PTE. LTD.,133 NEW BRIDGE ROAD #22-03/04/05 CHINATOWN POINT SINGAPORE 059413,mgmt@newshan.com,+6562219333,https://www.newshan.com,TA00106,General
NEW STAR TRAVEL PTE. LTD.,1 PARK ROAD #03-57A PEOPLE'S PARK COMPLEX SINGAPORE 059108,steven@newstar.com.sg,+6566046898,,TA02805,General
NEWAY TRAVEL SERVICE PTE. LTD.,1 PARK ROAD #02-37 PEOPLE'S PARK COMPLEX SINGAPORE 059108,marketing@newaytravel.sg,+6564387478,https://www.newaytravel.sg,TA01749,General
NEWEX TOURS PTE. LTD.,34 BEDOK SOUTH AVENUE 2 #03-379 SINGAPORE 460034,rahib@newextours.com,+6581834943,,TA03852,General
NEXTGEN TOURS PTE. LTD.,202B SENGKANG EAST ROAD #02-70 COMPASSVALE SOUTH GATE SINGAPORE 542202,info@nextgentours.net,+6594367353,https://WWW.NEXTGENTOURS.NET,TA03245,General
NINE STARS TRAVEL PTE. LTD.,82 LORONG 23 GEYLANG #05-11 (Mezzaine Level) ATRIX SINGAPORE 388409,ninestarstravel@gmail.com,+6590051556,,TA03714N,Niche
NIRWANA PTE. LTD.,3 HARBOURFRONT PLACE #16-03 HARBOURFRONT TOWER TWO SINGAPORE 099254,sales@nirwanagardens.com.sg,+6562135830,,TA01527,General
AVIATION SERVICES PTE LTD,400 ORCHARD ROAD #25-04 ORCHARD TOWERS SINGAPORE 238875,travel@aviationservices.com.sg,+6562262811,https://www.aviationservices.com.sg,TA00739,General
AWESOME TRAVEL & TOUR PTE. LTD.,40 CHOA CHU KANG STREET 64 #19-10 THE QUINTET SINGAPORE 689103,awesometraveltoursingapore@gmail.com,+6585484800,,TA03929,General
AYU YOGA PTE. LTD.,2 PANDAN VALLEY #B1-209 SINGAPORE 597626,namaste@ayuyogasg.com,+6598273007,,TA03940,General
AZ HOLIDAYS PTE. LTD.,113 DUNLOP STREET SINGAPORE 209432,ameen@azholidays.com.sg,+6562970786,,TA01807,General
AZURE HOLIDAYS PTE. LTD.,101 UPPER CROSS STREET #03-40A PEOPLE'S PARK CENTRE SINGAPORE 058357,az2travel@hotmail.com,+6588996311,https://www.azureholidays.sg,TA02624,General
AZZA TRAVEL & TOURS PTE LTD,7500A  BEACH ROAD #05-322 THE PLAZA SINGAPORE 199591,enquiries@azzatravel.com,+6562927110,https://www.azzatravel.com,TA00865,General
B & A TRAVEL PTE. LTD.,629 YISHUN STREET 61 #12-13 SINGAPORE 760629,bnatravel899@gmail.com,+6567537634,,TA01537,General
B & L TRAVEL PTE LTD,3 SHENTON WAY #02-13 SHENTON HOUSE SINGAPORE 068805,info@bltravel.com.sg,+6563396383,https://www.bltravel.com.sg,TA00745,General
BATAM FAST FERRY PTE. LTD.,1 HARBOURFRONT PLACE #07-01 HARBOURFRONT TOWER ONE SINGAPORE 098633,admin@batamfast.com,+6562700311,https://www.batamfast.com,TA02922,General
BCD TRAVEL SINGAPORE PTE. LTD.,20 MCCALLUM STREET #12-01 TOKIO MARINE CENTRE SINGAPORE 069046,finance@bcdtravel.sg,+6562224222,https://,TA00788,General
BECURIOU AS SINGAPORE BRANCH,10 COLLYER QUAY #40-00 OCEAN FINANCIAL CENTRE SINGAPORE 049315,info@becuriou.com,+6531585168,https://www.becuriou.com,TA03416,General
BEECONOMIC SINGAPORE PTE. LTD.,331 North Bridge Road #23-05/06/07 Odeon Tower SINGAPORE 18872,travelsg@myfave.com,+6569116898,,TA02132,General
BELAIR TRAVEL SINGAPORE PTE. LTD.,16 RAFFLES QUAY #09-01 HONG LEONG BUILDING SINGAPORE 048581,yaax@belairtravel.sg,+6597842499,https://belairtravel.sg,TA03544,General
BELOW THE WIND PTE. LTD.,11 DUXTON HILL SINGAPORE 089595,kristen@bawahreserve.com,+6581386645,,TA03011,General
BEMYGUEST PTE. LTD.,36 ROBINSON ROAD #04-108 CITY HOUSE SINGAPORE 068877,xplore@bemyguest.com.sg,+6567439810,https://www.bemyguest.com.sg,TA02367,General
BENETA DISCOVERY PTE. LTD.,3 SHENTON WAY #10-10 SHENTON HOUSE SINGAPORE 068805,kn@benetadiscovery.com,+6562232818,,TA02830,General
BESTLINK TRAVEL & TOUR PTE. LTD.,152 MILTONIA CLOSE THE SHAUGHNESSY SINGAPORE 768262,mike_eng@bestlinktravel.com,+6596603433,,TA03456,General
BESTO SERVICES PTE. LTD.,33 JURONG WEST STREET 41 #17-53 THE LAKESHORE SINGAPORE 649413,besto345g@gmail.com,+6586866465,,TA03668,General
BEYOND FOOTPRINTS HOLDINGS PTE LTD,190 CLEMENCEAU AVENUE #06-03 SINGAPORE SHOPPING CENTRE SINGAPORE 239924,hello@beyond-footprints.com,+6581580078,https://www.beyond-footprints.com,TA03516,General
BEYOND LIMITS EXPEDITIONS PTE. LTD.,57 JALAN MA'MOR #01-25 SINGAPORE 320057,discover@beyondexpeditionssg.com,+6591150782,,TA03639,General
BEYOND TRIP SINGAPORE PTE. LTD.,16 RAFFLES QUAY #09-01 HONG LEONG BUILDING SINGAPORE 048581,ke2.liu@ly.com,+6569118891,,TA03766,General
BHUTAN GLOBAL MINDFULNESS & MICE HOLDINGS PTE. LTD.,8 GUL AVENUE SINGAPORE 629652,marketing@bhutanmindfulness.com,+6565977833,,TA03875,General
BIG BUS SINGAPORE CITY SIGHTSEEING PTE. LTD.,95A AMOY STREET   SINGAPORE 069915,sales@ducktours.com.sg,+6563386877,,TA02695,General
BIG S'HOLIDAY PTE. LTD.,1 ROCHOR CANAL ROAD #03-22 SIM LIM SQUARE SINGAPORE 188504,perena@bigsholiday.com,+6563381333,,TA00589,General
BINTAN RESORT FERRIES PRIVATE LIMITED,3 HARBOURFRONT PLACE #16-02 HARBOURFRONT TOWER TWO SINGAPORE 099254,sales@brf.com.sg,+6566610234,https://www.brf.com.sg,TA02159,General
BKK TRAVEL PTE. LTD.,421 TAGORE INDUSTRIAL AVENUE #01-28 TAGORE 8 SINGAPORE 787805,ops.bkktravel@gmail.com,+6563224166,,TA02697,General
BLACKTIP UNDERSEA ADVENTURES,27 POOLE ROAD SINGAPORE 437517,blacktip.ua@gmail.com,+6598250334,,TA02520,General
BLUE MIRACLE INSPIRATION PTE. LTD.,10 WINSTEDT ROAD #01-12 Block B SINGAPORE 227977,admin@bluemiracleinspiration.com,+6582829933,,TA03922,General
BLUE SKY EDUCATION PTE. LTD.,9 TEMASEK BOULEVARD #07-01 SUNTEC TOWER 2 SINGAPORE 038989,enquiry@bluesky-education.com,+6588547566,,TA03793,General
BNB HOLIDAYS PTE. LTD.,101 KITCHENER ROAD #02-21 JALAN BESAR PLAZA SINGAPORE 208511,sunil@bnbholidays.com.sg,+6591692767,https://www.bnbholidays.com.sg/,TA03454,General
NISSI TOURS AND TRAVELS PTE. LTD.,291 SERANGOON ROAD #01-01 SERANGOON BUILDING SINGAPORE 218107,booking@nissitravels.com,+6562920521,,TA03085,General
NITHYA PRIYAN PTE. LTD.,370 ALEXANDRA ROAD #B1-36/37 ANCHORPOINT SHOPPING CENTRE SINGAPORE 159953,namaste@priyan.yoga,+6594871783,,TA03802,General
NLS TRANSPORT SERVICES PTE. LTD.,865 Mountbatten Road #02-26 Katong Shopping Centre SINGAPORE 437844,enquiry@nlstransportservices.com.sg,+6591162172,,TA03473,General
NOAH TRAVEL AND TOURS PTE. LTD.,739 NORTH BRIDGE ROAD KAMPONG GLAM CONSERVATION AREA SINGAPORE 198707,noahtravelsg@gmail.com,+6562978786,,TA03157,General
NOOR MOHAMAD SERVICES & TRAVEL PTE LTD,810 GEYLANG ROAD #01-88 CITY PLAZA SINGAPORE 409286,noormst@gmail.com,+6567435321,https://noormohamad.com,TA01078,General
NOUR TRAVEL PTE. LTD.,55 CHANGI ROAD #01-01 SINGAPORE 419709,noraini@rnfengineering.com,+6593865942,,TA03561,General
NOVATERRA TRAVEL PTE. LTD.,120 PUNGGOL WALK #10-44 TWIN WATERFALLS SINGAPORE 828770,novaterratravel112@gmail.com,+6585000112,,TA03991,General
NSG GLOBAL PTE. LTD.,137 TELOK AYER STREET #05-07 SINGAPORE 068602,admin@albirex.com.sg,+6563340511,,TA03930,General
NTA ASIA PTE. LTD.,141 MIDDLE ROAD #04-05 GSM BUILDING SINGAPORE 188976,hosoya@nta.sg,+6563381985,,TA03418,General
NTA TRAVEL (SINGAPORE) PTE. LTD.,15 QUEEN STREET #03-10 TAN CHONG TOWER SINGAPORE 188537,admin@nta.sg,+6563381986,,TA00508,General
NURHIKMAH TRAVEL & TOURS PTE LTD,810 GEYLANG ROAD #02-89 CITY PLAZA SINGAPORE 409286,sales@nurhikmahtours.com,+6597525405,,TA00810,General
NURUDDIN TRAVEL & TOURS PTE. LTD.,18 SIN MING LANE #04-02 MIDVIEW CITY SINGAPORE 573960,nuruddintraveltours@gmail.com,+6592385100,,TA03726,General
NUSATRIP SINGAPORE PTE. LTD.,80 ROBINSON ROAD #17-01B SINGAPORE 068898,marketing@nusatrip.com,+6565189385,,TA03947,General
OCEAN MELODY TRAVEL SERVICES PRIVATE LIMITED,28 SIN MING LANE #07-143 MIDVIEW CITY SINGAPORE 573972,heidiyhy49@gmail.com,+6598515359,,TA01570,General
OCEAN SECRET TRAVEL PTE. LTD.,37 LORONG 23 GEYLANG #09-03 YU LI INDUSTRIAL BUILDING SINGAPORE 388371,oceansecrettravel@gmail.com,+6567412294,,TA03594,General
BNETWORK SINGAPORE PTE. LTD.,124 TAMPINES STREET 11 #12-412 HDB-TAMPINES SINGAPORE 521124,liechian.lim@pramex.com,+6564396522,,TA03520,General
BOOKNOW SG PTE. LTD.,25 NEW BRIDGE ROAD JAYLEEN CLARKE QUAY HOTEL SINGAPORE 059390,booknow@booknow.sg,+6564380111,,TA03913,General
BOON KENG TRAVEL & TOURS PTE. LTD.,16 UPPER BOON KENG ROAD #01-1097 SINGAPORE 380016,christine@boonkengtravel.com,+6562223525,https://-,TA02063,General
BROADWAY TRAVEL & TOURS PTE LTD,400 ORCHARD ROAD #02-10 ORCHARD TOWERS (REAR BLOCK) SINGAPORE 238875,sales@broadwaytravel.com.sg,+6567320990,https://www.broadwaytravel.com.sg,TA00592,General
BROTHERS INTERNATIONAL TOURS & TRADING PTE. LTD.,410 NORTH BRIDGE ROAD #06-02 SINGAPORE 188726,info@brothersadventures.com,+6590277796,https://www.brothersadventures.com,TA02211,General
BSTONE TRAVEL PTE. LTD.,101 UPPER CROSS STREET #B1-31 PEOPLE'S PARK CENTRE SINGAPORE 058357,bstonetravel@gmail.com,+6565362006,,TA01574,General
BUCKET MY LIST PTE. LTD.,23 LEONIE HILL #19-04 LEONIE GARDENS SINGAPORE 239224,shivali@bucketmylist.holiday,+6597551900,https://www.bucketmylist.holiday,TA03502,General
BUDGETPLUS SERVICES PTE. LTD.,200 JALAN SULTAN #03-17 TEXTILE CENTRE SINGAPORE 199018,tonytravel77@yahoo.com.sg,+6563458565,,TA02144,General
BUFFALO TOURS (SINGAPORE) PTE. LTD.,30 CECIL STREET #22-01/08 PRUDENTIAL TOWER SINGAPORE 049712,mike.chan@discova.com,+6583226369,https://www.discova.com,TA02648,General
BURNABY SOLUTIONS PTE. LTD.,1 YISHUN INDUSTRIAL STREET 1 #07-10 A'POSH BIZHUB SINGAPORE 768160,enquiry@burnaby-solutions.com,+6569110855,https://www.burnaby-solutions.com,TA02066,General
BUSONLINETICKET PTE. LTD.,51 BRAS BASAH ROAD #06-01 LAZADA ONE SINGAPORE 189554,sales@busonlineticket.com,+6531591663,https://www.busonlineticket.com,TA02218,General
BUZZ ARVR PTE. LTD.,11 BEACH ROAD #03-01 CRASCO BUILDING SINGAPORE 189675,biz@buzzar.app,+6593910999,,TA03868,General
CAMBIASO & RISSO (SINGAPORE) PTE. LTD.,6 BATTERY ROAD #34-02   SINGAPORE 049909,singapore.turnaround@cambiasorisso.com,+6563207540,https://www.cambiasorisso.com,TA02663,General
CAMELOT PTE. LTD.,100 YISHUN AVENUE 1 SINGAPORE 769140,mail@camelotsg.biz,+6591549424,https://www.camelotsg.biz,TA02713,General
CAMP COSMOS PTE. LTD.,463B BUKIT BATOK STREET 41 #07-33 SINGAPORE 652463,admin@camp-cosmos.com,+6588592008,,TA03806,General
CAMP HIGH ACHIEVERS PTE. LTD.,1A LUTHERAN ROAD #1-147 SINGAPORE 267745,brompton@highachievers.com.sg,+6589257912,https://www.highachievers.com.sg,TA01748,General
CANVAS TRAILS PTE. LTD.,8 RIFLE RANGE ROAD #02-10 MAYFAIR GARDENS SINGAPORE 588376,explore@walkcanvastrails.com,+6580863316,,TA03838,General
CARAVAN TOURS & TRAVEL PTE. LTD.,48 Serangoon Road  #01-65 Little India Arcade SINGAPORE 217959,caravantourinfo@gmail.com,+6566742517,,TA03110,General
CARNIVAL PLC (SINGAPORE BRANCH),1 RAFFLES PLACE #02-01 ONE RAFFLES PLACE SINGAPORE 048616,support@carnival-sg.com,+6590299192,,TA02361,General
CAUSEWAY LINK HOLIDAYS PTE. LTD.,28 KRANJI LOOP #05-07/08 SINGAPORE 739571,enquiry@causewaylink.com.my,+6563635133,,TA03112,General
CBD TECHNOLOGY FOUNDATION PTE. LTD.,1 NORTH BRIDGE ROAD #23-03 HiGH STREET CENTRE SINGAPORE 179094,han@idsuipai.com,+6593648108,,TA03923,General
CBE PTE. LTD.,150 SOUTH BRIDGE ROAD #04-04A FOOK HAI BUILDING SINGAPORE 058727,cbe@chanbrothers.com.sg,+6563899836,https://cbe.com.sg,TA01382,General
CCJJ TRAVEL PTE. LTD.,462A SENGKANG WEST WAY #02-183 SINGAPORE 791462,ccjjtravel@gmail.com,+6597462872,,TA03829,General
CEBU AIR TRAVEL & TOURS PTE. LTD.,304 ORCHARD ROAD #03-65 LUCKY PLAZA SINGAPORE 238863,cebuairtravel@yahoo.com,+6562352328,,TA02036,General
CENTOP (SINGAPORE) PTE. LTD.,10 UBI CRESCENT #06-51 UBI TECHPARK SINGAPORE 408564,david.joyholidays@gmail.com,+6585588686,,TA03518,General
CENTOUR TRAVEL & TRADING (S) PTE LTD,50 EAST COAST ROAD #01-63 ROXY SQUARE SINGAPORE 428769,admin@centourtravel.com,+6563443492,https://www.centourtravel.com,TA00459,General
CENTURY HOLIDAY INTERNATIONAL TRAVEL SERVICE SINGAPORE PTE. LTD.,15 BEACH ROAD #2-00 BEACH CENTRE SINGAPORE 189677,sophia.zhang@dida.com,+6566797846,,TA01825,General
CF DIVERS PTE. LTD.,349 UBI AVENUE 1 #12-1043 KAMPONG UBI VIEW SINGAPORE 400349,enquiry@cuddlefishdivers.com,+6594516194,https://WWW.CUDDLEFISHDIVERS.COM,TA03344,General
CHAB PTE. LTD.,1 JALAN KILANG TIMOR #02-01 PACIFIC TECH CENTRE SINGAPORE 159303,info@chabevents.com,+6569170156,https://www.chabevents.com,TA03076,General
CHAN BROTHERS MICE & TRAVEL PTE. LTD.,150 SOUTH BRIDGE ROAD #04-05  FOOK HAI BULDING SINGAPORE 058727,mice@chanbrothers.com.sg,+6563899800,https://www.micechanbrothers.com,TA00624,General
CHIRON FLIGHT SERVICES PTE. LTD.,1 YISHUN INDUSTRIAL STREET 1 #08-34 A'POSH BIZHUB SINGAPORE 768160,admin@chiron.com.sg,+6564831025,https://www.chiron.com.sg,TA02952,General
CHL TRAVEL PTE LTD,220 TAGORE LANE #02-07 LIBERTY WAREHOUSE SINGAPORE 787600,chl_travel@pacific.net.sg,+6563341718,,TA01143,General
CHOOSE YOUR FLIGHT TRAVEL & TOURS PTE. LTD.,167A PUNGGOL EAST #14-409 THE SUNDIAL SINGAPORE 821167,enquiry@chooseyourflight.com.sg,+6596714418,https://www.chooseyourflight.com.sg,TA03315,General
CHOPE YOUR TOUR PTE. LTD.,21 BUKIT BATOK CRESCENT #09-79 WCEGA TOWER SINGAPORE 658065,bookings@chopeyourtour.com,+6588621688,,TA03878N,Niche
CHRYSALIS TOURS PRIVATE LIMITED,229 MOUNTBATTEN ROAD #02-28   SINGAPORE 398007,admin@chrysalistours.com,+6588566596,,TA03595,General
CITI SUPPLY TOURS AND HOLIDAYS PRIVATE LIMITED,298 YISHUN STREET 20 #02-53 SINGAPORE 760298,info@citisupply.com.sg,+6591093616,https://www.citisupply.com.sg,TA01487,General
CITIAIR & HOLIDAYS PTE. LTD.,48 SERANGOON ROAD #02-22 SINGAPORE 217959,sasi@serangoonair.com,+6565917160,,TA01263,General
CITY DMC PTE. LTD.,221 HENDERSON ROAD #01-05 HENDERSON BUILDING SINGAPORE 159557,enquiry@citydmc.com,+6567349922,https://www.citydmc.com,TA01556,General
CITY TOURS & CAR RENTALS PTE. LTD.,6 RAFFLES BOULEVARD #01-207 MARINA SQUARE SINGAPORE 039594,leong.wendy@citytours.sg,+6567383338,https://citytours.sg,TA01451,General
CITYLINE GLOBAL PTE. LTD.,101A UPPER CROSS STREET #08-14 PEOPLES PARK CENTRE SINGAPORE 058358,citylineglobal@gmail.com,+6567558098,,TA03529,General
CITYSPROUTS PTE. LTD.,10 KAMPONG EUNOS SINGAPORE 417775,hello@citysprouts.com.sg,+6564686772,,TA03841,General
CITYSTATE TRAVEL PTE. LTD.,601 MACPHERSON ROAD #06-10 SINGAPORE 368242,admin.mgt@citystatetravel.com,+6563897888,https://www.citystatetravel.com,TA00648,General
CLUB MED SERVICES SINGAPORE PTE LTD,111 SOMERSET ROAD #14-31/34 TRIPLE ONE SOMERSET SINGAPORE 238164,ngan.ching.woo@clubmed.com,+6518002582633,https://www.clubmed.com.sg,TA00617,General
CLYDE TRAVEL PTE. LTD.,30 Pandan Road SINGAPORE 609277,singaporeiata@clydetravel.com,+6566537700,https://clydetravel.com,TA03453,General
CMA INTERNATIONAL CONSULTANTS PTE. LTD.,60 ALBERT ST #10-06 OG ALBERT COMPLEX SINGAPORE 189969,enquiries@cma.sg,+6563362328,https://www.cma.sg,TA01443,General
CHAN BROTHERS PRESTIGE PTE. LTD.,150 SOUTH BRIDGE ROAD #05-04 FOOK HAI BUILDING SINGAPORE 058727,prestige@chanbrothers.com.sg,+6562129555,https://www.chanbrothersprestige.com/,TA02988,General
CHAN BROTHERS TRAVEL (PTE) LIMITED,150 SOUTH BRIDGE ROAD #07-01 FOOK HAI BUILDING SINGAPORE 058727,inquiry@chanbrothers.com.sg,+6564388880,https://www.chanbrothers.com,TA00109,General
CHAN BROTHERS WORLDWIDE CRUISE CENTRE PTE. LTD.,150 SOUTH BRIDGE ROAD #04-04 FOOK HAI BUILDING SINGAPORE 058727,dawn@chanbrothers.com.sg,+6562129689,,TA00848,General
CHAN'S WORLD HOLIDAYS PTE. LTD.,452 NORTH BRIDGE ROAD #07-00 CHAN BROTHERS BUILDING SINGAPORE 188733,guo_jing@chanbrothers.com.sg,+6565079595,https://www.chansworld.com,TA02146,General
CHANBROTHERS ASIA PACIFIC PTE. LTD.,150 SOUTH BRIDGE ROAD #01-12 FOOK HAI BUILDING SINGAPORE 058727,support@travelenvoys.com,+6562129668,,TA02962,General
CHANGI TOURS & TRAVELS PTE. LTD.,320 SERANGOON ROAD #02-23 CENTRIUM SQUARE SINGAPORE 218108,nizar@changitravels.com,+6562911032,https://www.changitravels.com,TA02584,General
CHANGI TRAVEL SERVICES PTE. LTD.,80 AIRPORT BOULEVARD #03-25 CHANGI AIRPORT TERMINAL 1 SINGAPORE 819642,contactus@changirecommends.com.sg,+6567011185,https://www.changirecommends.com,TA02258,General
CHARIOT TRAVELS PTE LTD,101 KITCHENER ROAD #03-38 JALAN BESAR PLAZA SINGAPORE 208511,enquiry@chariot.com.sg,+6563888883,https://www.chariot.com.sg,TA01076,General
CHARLOTTE TRAVEL PTE. LTD.,114 LAVENDER STREET #09-90 CT HUB 2 SINGAPORE 338729,angelatay@yahoo.com,+6566727788,,TA03966,General
CHARMING TRAVELS PTE. LTD.,95 ALJUNIED CRESCENT #07-499 MACPHERSON VIEW SINGAPORE 380095,charmingtravels.sg1@gmail.com,+6566447618,,TA02084,General
CHARTERED ASIA AVIATION PTE. LTD.,1 PARK ROAD #04-59 PEOPLE'S PARK COMPLEX SINGAPORE 059108,charteredasiaaviation@gmail.com,+6596962339,,TA03799,General
CHI-NAN (SINGAPORE) PTE. LTD.,316A ANG MO KIO STREET 31 #08-313 TECK GHEE VISTA SINGAPORE 562316,chinansg2023@gmail.com,+6569018516,,TA03754,General
CHINA EXPRESS TRAVEL (S) PTE LTD,531 UPPER CROSS STREET #04-35/36 HONG LIM COMPLEX SINGAPORE 050531,info@chinaexpress.com.sg,+6565345228,https://www.chinaexpress.com.sg,TA00932,General
CHINA INTERNATIONAL TRAVEL  SERVICE PTE. LTD.,5000B MARINE PARADE ROAD #22-05 LAGUNA PARK SINGAPORE 449285,csmt@csmt.asia,+6583106581,,TA03695,General
CHINATOWN BUSINESS ASSOCIATION,7 SMITH STREET SINGAPORE 058921,wenbin@chinatown.org.sg,+6562215115,,TA02050,General
COSTSAVERS TRAVEL PTE. LTD.,9 CARPMAEL ROAD SINGAPORE 429755,s2556775@singnet.com.sg,+6596391344,,TA01526,General
CPI TRAVEL PTE. LTD.,135 MIDDLE ROAD #02-03 BYLANDS BUILDING SINGAPORE 188975,sales@creapi.com,+6563360331,https://www.creapi.com,TA01730,General
CRESCENDO TRAVELS PTE. LTD.,113D MCNAIR ROAD #28-240 MCNAIR TOWERS SINGAPORE 325113,crescendotr@gmail.com,+6596880100,,TA01818,General
CREST TRAVEL & TOURS PTE LTD,111 NORTH BRIDGE ROAD #05-08/09 PENINSULA PLAZA SINGAPORE 179098,gm.corporate@cresttravel.sg,+6563379189,https://www.cresttravel.sg,TA00177,General
